Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Version:2025 Oct 06 - 22:30 UTC
,http://id.who.int/icd/release/11/beta/icf/773343048/unspecified,b469,,"- - - - Additional functions and sensations of the cardiovascular and respiratory systems, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/326705068/other,b498,,"- - - Other specified functions of the cardiovascular, haematological, immunological and respiratory systems",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/326705068/unspecified,b499,,"- - - Functions of the cardiovascular, haematological, immunological and respiratory systems, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/850289698,http://id.who.int/icd/release/11/beta/icf/850289698,,BlockL2-b51,"- - Functions of the digestive, metabolic and endocrine systems",block,2,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1976873960,http://id.who.int/icd/release/11/beta/icf/1976873960,,BlockL3-b51,- - - Functions related to the digestive system,block,3,False,True,,browser,iCat,False,6,
http://id.who.int/icd/entity/363211474,http://id.who.int/icd/release/11/beta/icf/363211474,b510,,- - - - Ingestion functions,category,1,False,True,,browser,iCat,False,7,
http://id.who.int/icd/entity/2089171534,http://id.who.int/icd/release/11/beta/icf/2089171534,b5100,,- - - - - Sucking,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1806589582,http://id.who.int/icd/release/11/beta/icf/1806589582,b5101,,- - - - - Biting,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1389818830,http://id.who.int/icd/release/11/beta/icf/1389818830,b5102,,- - - - - Chewing,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1174312718,http://id.who.int/icd/release/11/beta/icf/1174312718,b5103,,- - - - - Manipulation of food in the mouth,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/539470158,http://id.who.int/icd/release/11/beta/icf/539470158,b5104,,- - - - - Salivation,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/923782542,http://id.who.int/icd/release/11/beta/icf/923782542,b5105,,- - - - - Swallowing,category,2,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/1041382491,http://id.who.int/icd/release/11/beta/icf/1041382491,b51050,,- - - - - - Oral swallowing,category,3,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/691689627,http://id.who.int/icd/release/11/beta/icf/691689627,b51051,,- - - - - - Pharyngeal swallowing,category,3,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/272823771,http://id.who.int/icd/release/11/beta/icf/272823771,b51052,,- - - - - - Oesophageal swallowing,category,3,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/923782542/other,b51058,,- - - - - - Other specified swallowing,category,3,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/923782542/unspecified,b51059,,"- - - - - - Swallowing, unspecified",category,3,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/242704590,http://id.who.int/icd/release/11/beta/icf/242704590,b5106,,"- - - - - Functions of expelling the contents of the stomach, oesophagus or pharynx",category,2,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1712100723,http://id.who.int/icd/release/11/beta/icf/1712100723,b51060,,- - - - - - Vomiting,category,3,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1898246579,http://id.who.int/icd/release/11/beta/icf/1898246579,b51061,,- - - - - - Regurgitating,category,3,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/363211474/other,b5108,,- - - - - Other specified ingestion functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/363211474/unspecified,b5109,,"- - - - - Ingestion functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1580195090,http://id.who.int/icd/release/11/beta/icf/1580195090,b515,,- - - - Digestive functions,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1801076426,http://id.who.int/icd/release/11/beta/icf/1801076426,b5150,,- - - - - Transport of food through stomach and intestines,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2087868938,http://id.who.int/icd/release/11/beta/icf/2087868938,b5151,,- - - - - Breakdown of food,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1158346570,http://id.who.int/icd/release/11/beta/icf/1158346570,b5152,,- - - - - Absorption of nutrients,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1377997706,http://id.who.int/icd/release/11/beta/icf/1377997706,b5153,,- - - - - Tolerance to food,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1580195090/other,b5158,,- - - - - Other specified digestive functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1580195090/unspecified,b5159,,"- - - - - Digestive functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1303938042,http://id.who.int/icd/release/11/beta/icf/1303938042,b520,,- - - - Assimilation functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/103904314,http://id.who.int/icd/release/11/beta/icf/103904314,b525,,- - - - Defecation functions,category,1,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/1727147214,http://id.who.int/icd/release/11/beta/icf/1727147214,b5250,,- - - - - Elimination of faeces,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1910130702,http://id.who.int/icd/release/11/beta/icf/1910130702,b5251,,- - - - - Faecal consistency,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1218635086,http://id.who.int/icd/release/11/beta/icf/1218635086,b5252,,- - - - - Frequency of defecation,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1602912654,http://id.who.int/icd/release/11/beta/icf/1602912654,b5253,,- - - - - Faecal continence,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/978567118,http://id.who.int/icd/release/11/beta/icf/978567118,b5254,,- - - - - Flatulence,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/103904314/other,b5258,,- - - - - Other specified defecation functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/103904314/unspecified,b5259,,"- - - - - Defecation functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/862066979,http://id.who.int/icd/release/11/beta/icf/862066979,b530,,- - - - Weight maintenance functions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2028728035,http://id.who.int/icd/release/11/beta/icf/2028728035,b535,,- - - - Sensations associated with the digestive system,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/2115007909,http://id.who.int/icd/release/11/beta/icf/2115007909,b5350,,- - - - - Sensation of nausea,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1765282149,http://id.who.int/icd/release/11/beta/icf/1765282149,b5351,,- - - - - Feeling bloated,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1346419749,http://id.who.int/icd/release/11/beta/icf/1346419749,b5352,,- - - - - Sensation of abdominal cramp,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/2028728035/other,b5358,,- - - - - Other specified sensations associated with the digestive system,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/2028728035/unspecified,b5359,,"- - - - - Sensations associated with the digestive system, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1976873960/unspecified,b539,,"- - - - Functions related to the digestive system, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/552193364,http://id.who.int/icd/release/11/beta/icf/552193364,,BlockL3-b54,- - - Functions related to metabolism and the endocrine system,block,3,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/41561686,http://id.who.int/icd/release/11/beta/icf/41561686,b540,,- - - - General metabolic functions,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1324414459,http://id.who.int/icd/release/11/beta/icf/1324414459,b5400,,- - - - - Basal metabolic rate,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1507365179,http://id.who.int/icd/release/11/beta/icf/1507365179,b5401,,- - - - - Carbohydrate metabolism,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1621113979,http://id.who.int/icd/release/11/beta/icf/1621113979,b5402,,- - - - - Protein metabolism,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2005424315,http://id.who.int/icd/release/11/beta/icf/2005424315,b5403,,- - - - - Fat metabolism,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/41561686/other,b5408,,- - - - - Other specified general metabolic functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/41561686/unspecified,b5409,,"- - - - - General metabolic functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1240717718,http://id.who.int/icd/release/11/beta/icf/1240717718,b545,,"- - - - Water, mineral and electrolyte balance functions",category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/1496117629,http://id.who.int/icd/release/11/beta/icf/1496117629,b5450,,- - - - - Water balance,category,2,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/484113923,http://id.who.int/icd/release/11/beta/icf/484113923,b54500,,- - - - - - Water retention,category,3,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/200448707,http://id.who.int/icd/release/11/beta/icf/200448707,b54501,,- - - - - - Maintenance of water balance,category,3,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1496117629/other,b54508,,"- - - - - - Water balance functions, other specified",category,3,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1496117629/unspecified,b54509,,"- - - - - - Water balance functions, unspecified",category,3,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1308923325,http://id.who.int/icd/release/11/beta/icf/1308923325,b5451,,- - - - - Mineral balance,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2004629757,http://id.who.int/icd/release/11/beta/icf/2004629757,b5452,,- - - - - Electrolyte balance,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1240717718/other,b5458,,"- - - - - Other specified water, mineral and electrolyte balance functions",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1240717718/unspecified,b5459,,"- - - - - Water, mineral and electrolyte balance functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2090906765,http://id.who.int/icd/release/11/beta/icf/2090906765,b550,,- - - - Thermoregulatory functions,category,1,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1444064404,http://id.who.int/icd/release/11/beta/icf/1444064404,b5500,,- - - - - Body temperature,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1094371412,http://id.who.int/icd/release/11/beta/icf/1094371412,b5501,,- - - - - Maintenance of body temperature,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/2090906765/other,b5508,,- - - - - Other specified thermoregulatory functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/2090906765/unspecified,b5509,,"- - - - - Thermoregulatory functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/925451085,http://id.who.int/icd/release/11/beta/icf/925451085,b555,,- - - - Endocrine gland functions,category,1,False,True,,browser,iCat,False,1,
http://id.who.int/icd/entity/1104062484,http://id.who.int/icd/release/11/beta/icf/1104062484,b5550,,- - - - - Pubertal functions,category,2,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/493814558,http://id.who.int/icd/release/11/beta/icf/493814558,b55500,,- - - - - - Body and pubic hair development,category,3,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/172451806,http://id.who.int/icd/release/11/beta/icf/172451806,b55501,,- - - - - - Breast and nipple development,category,3,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/859818654,http://id.who.int/icd/release/11/beta/icf/859818654,b55502,,"- - - - - - Penis, testes and scrotum development",category,3,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1104062484/other,b55508,,- - - - - - Other specified pubertal functions,category,3,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1104062484/unspecified,b55509,,"- - - - - - Pubertal functions, unspecified",category,3,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/552193364/unspecified,b559,,"- - - - Functions related to metabolism and the endocrine system, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/850289698/other,b598,,"- - - Other specified functions of the digestive, metabolic and endocrine systems",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/850289698/unspecified,b599,,"- - - Functions of the digestive, metabolic and endocrine systems, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1132003631,http://id.who.int/icd/release/11/beta/icf/1132003631,,BlockL2-b61,- - Genitourinary and reproductive functions,block,2,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1326965524,http://id.who.int/icd/release/11/beta/icf/1326965524,,BlockL3-b61,- - - Urinary functions,block,3,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/403585238,http://id.who.int/icd/release/11/beta/icf/403585238,b610,,- - - - Urinary excretory functions,category,1,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/2119712107,http://id.who.int/icd/release/11/beta/icf/2119712107,b6100,,- - - - - Filtration of urine,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1768970667,http://id.who.int/icd/release/11/beta/icf/1768970667,b6101,,- - - - - Collection of urine,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/403585238/other,b6108,,- - - - - Other specified urinary excretory functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/403585238/unspecified,b6109,,"- - - - - Urinary excretory functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/244216203,http://id.who.int/icd/release/11/beta/icf/244216203,b620,,- - - - Urination functions,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/1945120621,http://id.who.int/icd/release/11/beta/icf/1945120621,b6200,,- - - - - Urination,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1691896749,http://id.who.int/icd/release/11/beta/icf/1691896749,b6201,,- - - - - Frequency of urination,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1570825965,http://id.who.int/icd/release/11/beta/icf/1570825965,b6202,,- - - - - Urinary continence,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/244216203/other,b6208,,- - - - - Other specified urination functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/244216203/unspecified,b6209,,"- - - - - Urination functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1053428517,http://id.who.int/icd/release/11/beta/icf/1053428517,b630,,- - - - Sensations associated with urinary functions,category,1,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1326965524/unspecified,b639,,"- - - - Urinary functions, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1868928861,http://id.who.int/icd/release/11/beta/icf/1868928861,,BlockL3-b64,- - - Genital and reproductive functions,block,3,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1847835424,http://id.who.int/icd/release/11/beta/icf/1847835424,b640,,- - - - Sexual functions,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1278145244,http://id.who.int/icd/release/11/beta/icf/1278145244,b6400,,- - - - - Functions of sexual arousal phase,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1527158300,http://id.who.int/icd/release/11/beta/icf/1527158300,b6401,,- - - - - Functions of sexual preparatory phase,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1652439900,http://id.who.int/icd/release/11/beta/icf/1652439900,b6402,,- - - - - Functions of orgasmic phase,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1968594844,http://id.who.int/icd/release/11/beta/icf/1968594844,b6403,,- - - - - Functions of sexual resolution phase,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1847835424/other,b6408,,- - - - - Other specified sexual functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1847835424/unspecified,b6409,,"- - - - - Sexual functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1896392331,http://id.who.int/icd/release/11/beta/icf/1896392331,b650,,- - - - Menstruation functions,category,1,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/1422699445,http://id.who.int/icd/release/11/beta/icf/1422699445,b6500,,- - - - - Regularity of menstrual cycle,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1139068789,http://id.who.int/icd/release/11/beta/icf/1139068789,b6501,,- - - - - Interval between menstruation,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2057069109,http://id.who.int/icd/release/11/beta/icf/2057069109,b6502,,- - - - - Extent of menstrual bleeding,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1840514805,http://id.who.int/icd/release/11/beta/icf/1840514805,b6503,,- - - - - Onset of menstruation,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/141375669,http://id.who.int/icd/release/11/beta/icf/141375669,b6504,,- - - - - Cessation of menstruation,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1896392331/other,b6508,,- - - - - Other specified menstruation functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1896392331/unspecified,b6509,,"- - - - - Menstruation functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/689311651,http://id.who.int/icd/release/11/beta/icf/689311651,b660,,- - - - Procreation functions,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1499773363,http://id.who.int/icd/release/11/beta/icf/1499773363,b6600,,- - - - - Functions related to fertility,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1313660275,http://id.who.int/icd/release/11/beta/icf/1313660275,b6601,,- - - - - Functions related to pregnancy,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1999925299,http://id.who.int/icd/release/11/beta/icf/1999925299,b6602,,- - - - - Functions related to childbirth,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1612453107,http://id.who.int/icd/release/11/beta/icf/1612453107,b6603,,- - - - - Lactation,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/689311651/other,b6608,,- - - - - Other specified procreation functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/689311651/unspecified,b6609,,"- - - - - Procreation functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1473025402,http://id.who.int/icd/release/11/beta/icf/1473025402,b670,,- - - - Sensations associated with genital and reproductive functions,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1099358428,http://id.who.int/icd/release/11/beta/icf/1099358428,b6700,,- - - - - Sensations associated with sexual intercourse,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1454277660,http://id.who.int/icd/release/11/beta/icf/1454277660,b6701,,- - - - - Sensations associated with the menstrual cycle,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1876306268,http://id.who.int/icd/release/11/beta/icf/1876306268,b6702,,- - - - - Sensations associated with menopause,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2029931932,http://id.who.int/icd/release/11/beta/icf/2029931932,b6703,,- - - - - Sensations associated with genital functions,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1473025402/other,b6708,,- - - - - Other specified sensations associated with genital and reproductive functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1473025402/unspecified,b6709,,"- - - - - Sensations associated with genital and reproductive functions, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1868928861/unspecified,b679,,"- - - - Genital and reproductive functions, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1132003631/other,b698,,- - - Other specified genitourinary and reproductive functions,category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1132003631/unspecified,b699,,"- - - Genitourinary and reproductive functions, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/161488596,http://id.who.int/icd/release/11/beta/icf/161488596,,BlockL2-b71,- - Neuromusculoskeletal and movement-related functions,block,2,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/1134562249,http://id.who.int/icd/release/11/beta/icf/1134562249,,BlockL3-b71,- - - Functions of the joints and bones,block,3,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/248265067,http://id.who.int/icd/release/11/beta/icf/248265067,b710,,- - - - Mobility of joint functions,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/2146287736,http://id.who.int/icd/release/11/beta/icf/2146287736,b7100,,- - - - - Mobility of a single joint,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1757783224,http://id.who.int/icd/release/11/beta/icf/1757783224,b7101,,- - - - - Mobility of several joints,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1371343352,http://id.who.int/icd/release/11/beta/icf/1371343352,b7102,,- - - - - Mobility of joints generalized,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/248265067/other,b7108,,- - - - - Other specified mobility of joint functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/248265067/unspecified,b7109,,"- - - - - Mobility of joint functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1264948861,http://id.who.int/icd/release/11/beta/icf/1264948861,b715,,- - - - Stability of joint functions,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/1748092144,http://id.who.int/icd/release/11/beta/icf/1748092144,b7150,,- - - - - Stability of a single joint,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2132385840,http://id.who.int/icd/release/11/beta/icf/2132385840,b7151,,- - - - - Stability of several joints,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1180765552,http://id.who.int/icd/release/11/beta/icf/1180765552,b7152,,- - - - - Stability of joints generalized,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1264948861/other,b7158,,- - - - - Other specified stability of joint functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1264948861/unspecified,b7159,,"- - - - - Stability of joint functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1492306069,http://id.who.int/icd/release/11/beta/icf/1492306069,b720,,- - - - Mobility of bone functions,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1917178480,http://id.who.int/icd/release/11/beta/icf/1917178480,b7200,,- - - - - Mobility of scapula,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1701689008,http://id.who.int/icd/release/11/beta/icf/1701689008,b7201,,- - - - - Mobility of pelvis,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1544887280,http://id.who.int/icd/release/11/beta/icf/1544887280,b7202,,- - - - - Mobility of carpal bones,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1262321456,http://id.who.int/icd/release/11/beta/icf/1262321456,b7203,,- - - - - Mobility of tarsal bones,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1492306069/other,b7208,,- - - - - Other specified mobility of bone functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1134562249/unspecified,b729,,"- - - - Functions of the joints and bones, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1164313611,http://id.who.int/icd/release/11/beta/icf/1164313611,,BlockL3-b73,- - - Muscle functions,block,3,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/274570113,http://id.who.int/icd/release/11/beta/icf/274570113,b730,,- - - - Muscle power functions,category,1,False,True,,browser,iCat,False,7,
http://id.who.int/icd/entity/1789365017,http://id.who.int/icd/release/11/beta/icf/1789365017,b7300,,- - - - - Power of isolated muscles and muscle groups,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2106585049,http://id.who.int/icd/release/11/beta/icf/2106585049,b7301,,- - - - - Power of muscles of one limb,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1157055129,http://id.who.int/icd/release/11/beta/icf/1157055129,b7302,,- - - - - Power of muscles of one side of the body,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1407133273,http://id.who.int/icd/release/11/beta/icf/1407133273,b7303,,- - - - - Power of muscles in lower half of the body,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/906369049,http://id.who.int/icd/release/11/beta/icf/906369049,b7304,,- - - - - Power of muscles of all limbs,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/556694745,http://id.who.int/icd/release/11/beta/icf/556694745,b7305,,- - - - - Power of muscles of the trunk,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/408342937,http://id.who.int/icd/release/11/beta/icf/408342937,b7306,,- - - - - Power of all muscles of the body,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/274570113/other,b7308,,- - - - - Other specified muscle power functions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/274570113/unspecified,b7309,,"- - - - - Muscle power functions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1839310222,http://id.who.int/icd/release/11/beta/icf/1839310222,b735,,- - - - Muscle tone functions,category,1,False,True,,browser,iCat,False,7,
http://id.who.int/icd/entity/2105249695,http://id.who.int/icd/release/11/beta/icf/2105249695,b7350,,- - - - - Tone of isolated muscles and muscle groups,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1783884639,http://id.who.int/icd/release/11/beta/icf/1783884639,b7351,,- - - - - Tone of muscles of one limb,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1395344927,http://id.who.int/icd/release/11/beta/icf/1395344927,b7352,,- - - - - Tone of muscles of one side of body,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1141056223,http://id.who.int/icd/release/11/beta/icf/1141056223,b7353,,- - - - - Tone of muscles of lower half of body,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/567942303,http://id.who.int/icd/release/11/beta/icf/567942303,b7354,,- - - - - Tone of muscles of all limbs,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/921860191,http://id.who.int/icd/release/11/beta/icf/921860191,b7355,,- - - - - Tone of muscles of trunk,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/260756767,http://id.who.int/icd/release/11/beta/icf/260756767,b7356,,- - - - - Tone of all muscles of the body,category,2,False,True,,browser,iCat,True,0,
